model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
cross_correlation,,0.0282726582379334,0.19944605155391265,,0,44,False,"{""best_lag"": 16, ""best_corr"": 0.03555106910729901}",N-ABCD,A+B+C+D,W,raw,peer_avg,
panel_pooled,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,raw,peer_avg,
panel_entity_fe,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,raw,peer_avg,
panel_entity_time_fe,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,raw,peer_avg,
panel_entity_fe_excess,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,raw,peer_avg,
panel_entity_fe_controls,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,raw,peer_avg,
asymmetry,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,raw,peer_avg,
relative_performance,0.1557196694542181,,,,14963,44,False,"{""r2_absolute_median"": 0.07388629525945078, ""r2_excess_median"": 0.10476326354383336, ""r2_combined_median"": 0.1557196694542181}",N-ABCD,A+B+C+D,W,raw,peer_avg,330.49543330685884
granger,,,0.21050971495104306,1.573200394008224,0,44,False,"{""pct_significant_lag1"": 0.25}",N-ABCD,A+B+C+D,W,raw,peer_avg,
seasonality,,,,,15491,44,False,"{""jan_mean"": 4.1359950290513293e-16, ""best_month"": 1, ""worst_month"": 4}",N-ABCD,A+B+C+D,W,raw,peer_avg,
drawdown,0.0011920701060907923,-0.08036174614801678,0.9140248403013447,,852,44,False,"{""1m"": {""beta_depth"": -0.08036174614801678, ""beta_depth_p"": 0.9140248403013447, ""r2"": 0.0011920701060907923}, ""2m"": {""beta_depth"": 0.5122304392751303, ""beta_depth_p"": 0.8452285374072231, ""r2"": 0.004421569331266695}, ""3m"": {""beta_depth"": 1.4262438799586563, ""beta_depth_p"": 0.7616596577671151, ""r2"": 0.005433095927656062}, ""6m"": {""beta_depth"": 5.406242553583048, ""beta_depth_p"": 0.4674413742859167, ""r2"": 0.010495462001010036}}",N-ABCD,A+B+C+D,W,raw,peer_avg,-203.0129243738421
panel_entity_fe_cum,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,raw,peer_avg,
panel_entity_fe_cum_long,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,raw,peer_avg,
panel_entity_time_fe_cum,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,raw,peer_avg,
panel_gmm_ab,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,raw,peer_avg,
panel_gmm_bb,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,raw,peer_avg,
panel_entity_fe_trend,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,raw,peer_avg,
univariate_r2_by_lag,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
multilag_ols,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
multilag_ols_month_fe,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
cross_correlation,,0.22780324805092014,0.05605127136800702,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.22780324805092014}",N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
panel_pooled,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
panel_entity_fe,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
panel_entity_time_fe,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
panel_entity_fe_excess,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
panel_entity_fe_controls,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
asymmetry,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
relative_performance,0.4709574981717443,,,,14954,44,False,"{""r2_absolute_median"": 0.3821926918320347, ""r2_excess_median"": 0.2210127732028585, ""r2_combined_median"": 0.4709574981717443}",N-ABCD,A+B+C+D,W,pct_aum,peer_avg,3510.607389881511
granger,,,0.014547874966180586,6.28811738797179,0,1,False,"{""pct_significant_lag1"": 1.0}",N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
seasonality,,,,,15444,44,False,"{""jan_mean"": NaN, ""best_month"": 3, ""worst_month"": 1}",N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
drawdown,0.0018088858637368421,0.011889558670795733,0.8714250156883698,,852,44,False,"{""1m"": {""beta_depth"": 0.011889558670795733, ""beta_depth_p"": 0.8714250156883698, ""r2"": 0.0018088858637368421}, ""2m"": {""beta_depth"": -0.08672521223574224, ""beta_depth_p"": 0.529805974972902, ""r2"": 0.008338920720461496}, ""3m"": {""beta_depth"": NaN, ""beta_depth_p"": NaN, ""r2"": NaN}, ""6m"": {""beta_depth"": NaN, ""beta_depth_p"": NaN, ""r2"": NaN}}",N-ABCD,A+B+C+D,W,pct_aum,peer_avg,-107.05388596647158
panel_entity_fe_cum,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
panel_entity_fe_cum_long,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
panel_entity_time_fe_cum,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
panel_gmm_ab,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
panel_gmm_bb,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
panel_entity_fe_trend,,,,,0,44,False,{},N-ABCD,A+B+C+D,W,pct_aum,peer_avg,
univariate_r2_by_lag,0.12793836036528627,-0.964859478350709,0.5963402216011563,,41,44,False,"{""best_lag"": 1, ""best_r2"": 0.12793836036528627}",N-ABCD,A+B+C+D,QE,raw,SPY,792.5079845123229
multilag_ols,0.12878753551544286,-53.630128287447775,0.18858869335445783,0.2238490916349852,1163,42,False,{},N-ABCD,A+B+C+D,QE,raw,SPY,812.6165040853728
multilag_ols_month_fe,0.23417936464014733,-118.45380514309913,0.2175519077423701,0.38488226539126535,1163,42,False,{},N-ABCD,A+B+C+D,QE,raw,SPY,981.7891976841464
cross_correlation,,-0.08751795973189763,0.15491538338141536,,0,41,False,"{""best_lag"": 19, ""best_corr"": 0.18206422136756784}",N-ABCD,A+B+C+D,QE,raw,SPY,
panel_pooled,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,raw,SPY,
panel_entity_fe,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,raw,SPY,
panel_entity_time_fe,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,raw,SPY,
panel_entity_fe_excess,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,raw,SPY,
panel_entity_fe_controls,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,raw,SPY,
asymmetry,0.6037775870333588,-37.88517818540706,,,978,42,False,"{""beta_pos_median"": -37.88517818540706, ""beta_neg_median"": -20.174836310574136, ""asymmetry_ratio_median"": -0.08168121864092398, ""wald_p_median"": 0.31902505988103164}",N-ABCD,A+B+C+D,QE,raw,SPY,-93.06294575395113
relative_performance,0.5546867356562544,,,,978,42,False,"{""r2_absolute_median"": 0.2631123222438321, ""r2_excess_median"": 0.27005464042455835, ""r2_combined_median"": 0.5546867356562544}",N-ABCD,A+B+C+D,QE,raw,SPY,-149.79353288898878
granger,,,0.18663450510578505,1.8105440904054548,0,20,False,"{""pct_significant_lag1"": 0.2}",N-ABCD,A+B+C+D,QE,raw,SPY,
seasonality,,,,,1218,44,False,"{""error"": ""single positional indexer is out-of-bounds""}",N-ABCD,A+B+C+D,QE,raw,SPY,
drawdown,,,,,124,31,False,"{""3m"": {""beta_depth"": -0.3812536658459379, ""beta_depth_p"": 0.8700111496732116, ""r2"": 0.0006907841970170692}, ""6m"": {""beta_depth"": 0.161821691267359, ""beta_depth_p"": 0.9605797634626536, ""r2"": 0.0004998117733504559}}",N-ABCD,A+B+C+D,QE,raw,SPY,
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,raw,SPY,
panel_entity_fe_cum_long,,,,,0,44,False,{},N-ABCD,A+B+C+D,QE,raw,SPY,
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,raw,SPY,
panel_gmm_ab,,,,,0,44,False,{},N-ABCD,A+B+C+D,QE,raw,SPY,
panel_gmm_bb,,,,,0,44,False,{},N-ABCD,A+B+C+D,QE,raw,SPY,
panel_entity_fe_trend,0.016460989902525314,388.13738728327013,0.11406663925506062,9.062808836971337,1173,44,False,"{""r2_overall"": 0.12687886519463332}",N-ABCD,A+B+C+D,QE,raw,SPY,-319.2049650554285
univariate_r2_by_lag,,,,,41,44,False,"{""error"": ""cannot convert float NaN to integer""}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,
multilag_ols,,,,,1163,42,False,{},N-ABCD,A+B+C+D,QE,pct_aum,SPY,
multilag_ols_month_fe,,,,,1163,42,False,{},N-ABCD,A+B+C+D,QE,pct_aum,SPY,
cross_correlation,,,,,0,41,False,"{""error"": ""cannot convert float NaN to integer""}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,
panel_pooled,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,
panel_entity_fe,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,
panel_entity_time_fe,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,
panel_entity_fe_excess,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,
panel_entity_fe_controls,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,
asymmetry,,,,,979,42,False,"{""beta_pos_median"": NaN, ""beta_neg_median"": NaN, ""asymmetry_ratio_median"": NaN, ""wald_p_median"": NaN}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,
relative_performance,,,,,979,42,False,"{""r2_absolute_median"": NaN, ""r2_excess_median"": NaN, ""r2_combined_median"": NaN}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,
granger,,,,,0,44,False,{},N-ABCD,A+B+C+D,QE,pct_aum,SPY,
seasonality,,,,,1214,44,False,"{""error"": ""single positional indexer is out-of-bounds""}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,
drawdown,,,,,124,31,False,"{""3m"": {""beta_depth"": -7.551671770233394, ""beta_depth_p"": 0.2240269733300674, ""r2"": 0.03549133233494606}, ""6m"": {""beta_depth"": -5.2359975429617025, ""beta_depth_p"": 0.2616486175757003, ""r2"": 0.021740643686224304}}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,
panel_entity_fe_cum_long,,,,,0,44,False,{},N-ABCD,A+B+C+D,QE,pct_aum,SPY,
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,
panel_gmm_ab,,,,,0,44,False,{},N-ABCD,A+B+C+D,QE,pct_aum,SPY,
panel_gmm_bb,,,,,0,44,False,{},N-ABCD,A+B+C+D,QE,pct_aum,SPY,
panel_entity_fe_trend,0.010466733240397708,-972.6052039864154,0.3454653523574906,5.262278654005976,1085,44,False,"{""r2_overall"": 0.5921373092749227}",N-ABCD,A+B+C+D,QE,pct_aum,SPY,55.78100270902886
univariate_r2_by_lag,0.12793836036528627,-0.964859478350709,0.5963402216011563,,41,44,False,"{""best_lag"": 1, ""best_r2"": 0.12793836036528627}",N-ABCD,A+B+C+D,QE,raw,QQQ,792.5079845123229
multilag_ols,0.12878753551544286,-53.630128287447775,0.18858869335445783,0.2238490916349852,1163,42,False,{},N-ABCD,A+B+C+D,QE,raw,QQQ,812.6165040853728
multilag_ols_month_fe,0.23417936464014733,-118.45380514309913,0.2175519077423701,0.38488226539126535,1163,42,False,{},N-ABCD,A+B+C+D,QE,raw,QQQ,981.7891976841464
cross_correlation,,-0.08751795973189763,0.15491538338141536,,0,41,False,"{""best_lag"": 19, ""best_corr"": 0.18206422136756784}",N-ABCD,A+B+C+D,QE,raw,QQQ,
panel_pooled,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,raw,QQQ,
panel_entity_fe,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,raw,QQQ,
panel_entity_time_fe,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,raw,QQQ,
panel_entity_fe_excess,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,raw,QQQ,
panel_entity_fe_controls,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-ABCD,A+B+C+D,QE,raw,QQQ,
asymmetry,0.6037775870333588,-37.88517818540706,,,978,42,False,"{""beta_pos_median"": -37.88517818540706, ""beta_neg_median"": -20.174836310574136, ""asymmetry_ratio_median"": -0.08168121864092398, ""wald_p_median"": 0.31902505988103164}",N-ABCD,A+B+C+D,QE,raw,QQQ,-93.06294575395113
relative_performance,,,,,0,44,False,{},N-ABCD,A+B+C+D,QE,raw,QQQ,
granger,,,0.18663450510578505,1.8105440904054548,0,20,False,"{""pct_significant_lag1"": 0.2}",N-ABCD,A+B+C+D,QE,raw,QQQ,
seasonality,,,,,1218,44,False,"{""error"": ""single positional indexer is out-of-bounds""}",N-ABCD,A+B+C+D,QE,raw,QQQ,
